Age,Gender,Annual_Income_USD,City_Type,Daily_Commute_km,Number_of_Cars_Owned,Current_Car_Type,Charging_Stations_Near_Home,Charging_Stations_Near_Work,Home_Charging_Possible,Environmental_Concern_Level,Subsidy_Available,Range_Anxiety_Level,Total_Charging_Stations,Income_Per_Car,Long_Commute,High_Environment,High_Range_Anxiety,Home_Charging,Government_Support,Charging_Access,Income_Environment,Commute_Range,Will_Buy_EV
59,1,113911.0,1,52.6,1.0,2,7,7,1,3.0,0,1,14,56955.5,1,1,1,1,0,7.0,455644.0,105.2,0
60,1,109397.0,2,12.8,3.5,2,8,6,0,5.0,1,1,14,24310.444444444445,0,1,1,0,1,7.2,656382.0,25.6,0
25,0,95638.0,2,59.6,1.0,2,10,7,0,2.0,0,1,17,47819.0,1,0,1,0,0,8.8,286914.0,119.2,0
69,1,57549.0,2,75.5,1.0,1,9,17,0,3.0,0,1,26,28774.5,1,1,1,0,0,12.2,230196.0,151.0,0
62,0,115951.0,1,5.0,1.0,2,6,7,1,1.0,1,1,13,57975.5,0,0,1,1,1,6.4,231902.0,10.0,0
62,0,132932.0,0,27.4,3.0,3,2,1,1,4.0,1,1,3,33233.0,0,1,1,1,1,1.6,664660.0,54.8,0
31,1,119275.0,2,88.9,1.0,1,13,15,1,3.0,1,1,28,59637.5,1,1,1,1,1,13.8,477100.0,177.8,0
63,0,112674.0,1,13.5,1.0,0,7,9,1,5.0,0,1,16,56337.0,0,1,1,1,0,7.800000000000001,676044.0,27.0,0
52,1,158829.0,0,62.8,2.0,1,2,3,1,2.0,1,1,5,52943.0,1,0,1,1,1,2.4000000000000004,476487.0,125.6,0
53,1,76948.0,2,28.5,1.0,2,13,13,0,1.0,1,1,26,38474.0,0,0,1,0,1,13.0,153896.0,57.0,0
55,1,94741.0,1,5.0,1.0,1,1,6,1,1.0,1,1,7,47370.5,0,0,1,1,1,3.0000000000000004,189482.0,10.0,0
62,1,83636.0,0,30.8,1.0,1,2,2,1,1.0,1,1,4,41818.0,0,0,1,1,1,2.0,167272.0,61.6,0
68,1,90558.0,2,38.0,1.0,0,8,5,1,1.0,1,1,13,45279.0,0,0,1,1,1,6.8,181116.0,76.0,0
60,1,61411.0,2,23.7,2.0,1,6,18,0,1.0,0,1,24,20470.333333333332,0,0,1,0,0,10.8,122822.0,47.4,0
54,0,90673.0,2,36.7,2.0,0,12,12,0,3.0,0,1,24,30224.333333333332,0,1,1,0,0,12.0,362692.0,73.4,0
31,0,30000.0,1,39.5,2.0,2,2,9,1,1.0,0,1,11,10000.0,0,0,1,1,0,4.8,60000.0,79.0,0
44,1,30000.0,1,51.1,1.0,2,3,9,1,3.0,0,1,12,15000.0,1,1,1,1,0,5.4,120000.0,102.2,0
57,0,110413.0,2,26.6,3.0,2,4,7,0,3.0,1,1,11,27603.25,0,1,1,0,1,5.2,441652.0,53.2,1
53,0,87069.0,1,15.0,2.0,2,0,5,1,4.0,0,1,5,29023.0,0,1,1,1,0,2.0,435345.0,30.0,0
37,1,70614.0,1,19.2,2.0,0,1,2,0,4.0,1,1,3,23538.0,0,1,1,0,1,1.4,353070.0,38.4,1
53,0,95652.0,2,60.3,2.0,3,10,3,1,2.0,1,1,13,31884.0,1,0,1,1,1,7.2,286956.0,120.6,0
67,2,64745.0,1,72.0,2.0,1,7,3,1,1.0,0,1,10,21581.666666666668,1,0,1,1,0,5.4,129490.0,144.0,0
37,0,51593.0,2,57.4,2.0,1,6,6,0,4.0,1,1,12,17197.666666666668,1,1,1,0,1,6.0,257965.0,114.8,0
35,0,44119.0,1,40.2,1.0,0,2,2,1,3.0,1,1,4,22059.5,1,1,1,1,1,2.0,176476.0,80.4,0
56,0,72034.0,2,19.4,1.0,2,2,17,0,3.0,0,1,19,36017.0,0,1,1,0,0,8.0,288136.0,38.8,0
30,1,109026.0,2,25.5,2.0,2,11,6,0,1.0,1,1,17,36342.0,0,0,1,0,1,9.0,218052.0,51.0,0
37,1,76268.0,0,67.4,1.0,0,2,0,1,2.0,1,1,2,38134.0,1,0,1,1,1,1.2,228804.0,134.8,0
35,1,31943.0,2,70.9,2.0,2,10,16,1,4.0,0,1,26,10647.666666666666,1,1,1,1,0,12.4,159715.0,141.8,0
42,0,43855.0,2,44.0,2.0,2,3,8,0,3.0,1,1,11,14618.333333333334,1,1,1,0,1,5.0,175420.0,88.0,0
32,0,83073.0,2,5.0,3.0,2,8,15,0,2.0,0,1,23,20768.25,0,0,1,0,0,10.8,249219.0,10.0,0
43,0,112579.0,0,83.4,1.0,2,1,3,1,2.0,0,1,4,56289.5,1,0,1,1,0,1.8000000000000003,337737.0,166.8,0
36,1,53856.0,0,38.3,1.0,2,0,2,0,2.0,1,1,2,26928.0,0,0,1,0,1,0.8,161568.0,76.6,0
62,0,120759.0,2,47.8,2.0,2,3,4,0,5.0,0,1,7,40253.0,1,1,1,0,0,3.4,724554.0,95.6,0
54,0,51862.0,1,68.8,2.0,1,2,3,1,3.0,1,1,5,17287.333333333332,1,1,1,1,1,2.4000000000000004,207448.0,137.6,0
43,1,79499.0,2,97.5,2.0,2,12,11,1,2.0,1,1,23,26499.666666666668,1,0,1,1,1,11.6,238497.0,195.0,0
69,1,74135.0,2,5.0,2.0,2,2,10,0,4.0,1,1,12,24711.666666666668,0,1,1,0,1,5.2,370675.0,10.0,1
42,1,85140.0,1,5.0,2.0,2,2,4,1,2.0,1,1,6,28380.0,0,0,1,1,1,2.8,255420.0,10.0,1
67,1,60347.0,1,79.9,1.0,3,3,4,1,4.0,1,1,7,30173.5,1,1,1,1,1,3.4,301735.0,159.8,0
59,0,77157.0,0,17.3,1.0,1,1,0,1,3.0,0,1,1,38578.5,0,1,1,1,0,0.6,308628.0,34.6,0
41,0,48021.0,2,31.5,3.0,2,9,5,0,3.0,0,1,14,12005.25,0,1,1,0,0,7.3999999999999995,192084.0,63.0,0
34,0,130325.0,1,30.9,3.0,0,3,5,1,2.0,0,1,8,32581.25,0,0,1,1,0,3.8,390975.0,61.8,0
54,1,73414.0,2,40.2,1.0,3,13,19,1,2.0,1,1,32,36707.0,1,0,1,1,1,15.4,220242.0,80.4,0
62,1,98306.0,2,48.4,1.0,3,3,17,0,2.0,0,1,20,49153.0,1,0,1,0,0,8.600000000000001,294918.0,96.8,0
36,1,64878.0,1,77.0,1.0,2,0,8,0,4.0,1,1,8,32439.0,1,1,1,0,1,3.2,324390.0,154.0,0
51,1,105534.0,2,65.3,1.0,2,4,17,1,5.0,1,1,21,52767.0,1,1,1,1,1,9.200000000000001,633204.0,130.6,1
64,1,74774.0,1,26.8,1.0,2,1,2,1,4.0,1,1,3,37387.0,0,1,1,1,1,1.4,373870.0,53.6,1
42,1,93903.0,2,43.8,2.0,3,9,16,1,1.0,0,1,25,31301.0,1,0,1,1,0,11.8,187806.0,87.6,0
59,0,99620.0,2,40.8,2.0,1,9,8,1,3.0,0,1,17,33206.666666666664,1,1,1,1,0,8.6,398480.0,81.6,0
49,0,61185.0,1,22.4,1.0,0,3,9,1,3.0,0,1,12,30592.5,0,1,1,1,0,5.4,244740.0,44.8,0
44,1,55752.0,2,16.8,1.0,0,7,9,0,4.0,1,1,16,27876.0,0,1,1,0,1,7.800000000000001,278760.0,33.6,0
35,0,68578.0,2,54.5,1.0,0,5,13,1,4.0,0,1,18,34289.0,1,1,1,1,0,8.2,342890.0,109.0,0
50,0,60247.0,1,36.7,2.0,3,1,8,1,4.0,1,1,9,20082.333333333332,0,1,1,1,1,3.8000000000000003,301235.0,73.4,1
46,1,55166.0,2,58.8,2.0,0,6,11,0,1.0,1,1,17,18388.666666666668,1,0,1,0,1,8.0,110332.0,117.6,0
63,0,159832.0,0,28.9,1.0,2,2,1,0,3.0,1,1,3,79916.0,0,1,1,0,1,1.6,639328.0,57.8,1
38,1,74609.0,1,11.1,2.0,1,4,2,1,5.0,1,1,6,24869.666666666668,0,1,1,1,1,3.2,447654.0,22.2,1
63,0,63805.0,2,93.0,3.0,0,4,8,1,1.0,1,1,12,15951.25,1,0,1,1,1,5.6,127610.0,186.0,0
54,1,122965.0,2,41.9,1.0,2,7,8,0,3.0,0,1,15,61482.5,1,1,1,0,0,7.4,491860.0,83.8,0
43,1,65987.0,2,56.6,2.0,2,6,11,0,5.0,1,1,17,21995.666666666668,1,1,1,0,1,8.0,395922.0,113.2,0
32,0,108323.0,1,70.6,2.0,2,0,4,1,5.0,0,1,4,36107.666666666664,1,1,1,1,0,1.6,649938.0,141.2,0
32,0,82997.0,2,13.2,1.0,0,8,13,1,1.0,1,1,21,41498.5,0,0,1,1,1,10.0,165994.0,26.4,0
56,1,30000.0,2,11.7,2.0,2,8,10,1,1.0,0,1,18,10000.0,0,0,1,1,0,8.8,60000.0,23.4,0
67,1,43483.0,0,31.6,1.0,3,2,2,0,5.0,1,1,4,21741.5,0,1,1,0,1,2.0,260898.0,63.2,0
59,1,112343.0,2,58.7,1.0,2,8,9,1,2.0,0,1,17,56171.5,1,0,1,1,0,8.4,337029.0,117.4,0
62,1,82818.0,2,5.0,2.0,2,5,8,0,3.0,1,1,13,27606.0,0,1,1,0,1,6.2,331272.0,10.0,1
46,1,77282.0,1,56.4,2.0,2,0,7,1,5.0,1,1,7,25760.666666666668,1,1,1,1,1,2.8000000000000003,463692.0,112.8,1
42,1,59393.0,2,5.0,3.0,1,14,8,0,4.0,1,1,22,14848.25,0,1,1,0,1,11.600000000000001,296965.0,10.0,0
39,0,84199.0,2,64.2,2.0,2,14,3,1,3.0,0,1,17,28066.333333333332,1,1,1,1,0,9.600000000000001,336796.0,128.4,0
46,1,132776.0,0,40.2,1.0,0,2,2,1,3.0,1,1,4,66388.0,1,1,1,1,1,2.0,531104.0,80.4,1
64,0,125793.0,2,61.1,1.0,1,6,8,1,5.0,1,1,14,62896.5,1,1,1,1,1,6.8,754758.0,122.2,1
62,0,76049.0,2,36.2,1.0,0,6,19,0,1.0,0,1,25,38024.5,0,0,1,0,0,11.2,152098.0,72.4,0
27,1,81609.0,2,34.2,2.0,2,5,16,0,1.0,1,1,21,27203.0,0,0,1,0,1,9.4,163218.0,68.4,0
69,0,138881.0,1,39.6,2.0,2,5,4,1,3.0,1,1,9,46293.666666666664,0,1,1,1,1,4.6,555524.0,79.2,0
55,0,122345.0,1,34.1,1.0,0,5,1,1,4.0,1,1,6,61172.5,0,1,1,1,1,3.4,611725.0,68.2,1
57,0,132111.0,2,55.4,1.0,2,6,6,0,1.0,1,1,12,66055.5,1,0,1,0,1,6.0,264222.0,110.8,0
46,0,88214.0,1,76.4,1.0,0,5,4,1,5.0,0,1,9,44107.0,1,1,1,1,0,4.6,529284.0,152.8,0
69,2,74507.0,2,69.0,1.0,1,7,13,0,4.0,1,1,20,37253.5,1,1,1,0,1,9.4,372535.0,138.0,0
32,0,80291.0,2,11.4,1.0,2,14,3,1,3.0,1,1,17,40145.5,0,1,1,1,1,9.600000000000001,321164.0,22.8,0
63,1,84687.0,2,39.4,2.0,2,12,19,0,4.0,0,1,31,28229.0,0,1,1,0,0,14.8,423435.0,78.8,0
31,0,56061.0,2,66.9,2.0,2,5,7,1,3.0,1,1,12,18687.0,1,1,1,1,1,5.800000000000001,224244.0,133.8,1
55,0,72168.0,1,16.6,1.0,2,0,5,0,2.0,1,1,5,36084.0,0,0,1,0,1,2.0,216504.0,33.2,0
62,0,58137.0,1,58.4,2.0,1,6,7,1,4.0,1,1,13,19379.0,1,1,1,1,1,6.4,290685.0,116.8,0
53,1,87504.0,2,63.9,2.0,0,7,14,0,2.0,0,1,21,29168.0,1,0,1,0,0,9.8,262512.0,127.8,0
44,2,148375.0,1,24.7,1.0,1,1,4,1,2.0,0,1,5,74187.5,0,0,1,1,0,2.2,445125.0,49.4,0
40,0,83950.0,2,34.8,1.0,0,10,19,0,3.0,0,1,29,41975.0,0,1,1,0,0,13.600000000000001,335800.0,69.6,0
63,1,47569.0,2,34.5,1.0,2,5,12,1,1.0,1,1,17,23784.5,0,0,1,1,1,7.800000000000001,95138.0,69.0,0
67,0,120939.0,0,18.3,3.5,1,0,0,1,5.0,1,1,0,26875.333333333332,0,1,1,1,1,0.0,725634.0,36.6,1
61,0,87249.0,1,61.9,3.0,1,0,4,0,1.0,1,1,4,21812.25,1,0,1,0,1,1.6,174498.0,123.8,0
29,1,94468.0,0,60.0,2.0,1,1,2,1,4.0,1,1,3,31489.333333333332,1,1,1,1,1,1.4,472340.0,120.0,1
57,0,76838.0,0,56.0,2.0,1,2,2,1,5.0,1,1,4,25612.666666666668,1,1,1,1,1,2.0,461028.0,112.0,0
63,1,102751.0,1,36.9,1.0,2,0,4,1,1.0,1,1,4,51375.5,0,0,1,1,1,1.6,205502.0,73.8,0
55,0,40851.0,2,46.3,2.0,1,2,15,1,1.0,0,1,17,13617.0,1,0,1,1,0,7.2,81702.0,92.6,0
51,1,66033.0,2,19.6,1.0,3,2,4,0,5.0,1,1,6,33016.5,0,1,1,0,1,2.8,396198.0,39.2,1
55,1,65318.0,2,59.5,1.0,3,9,11,0,1.0,1,1,20,32659.0,1,0,1,0,1,9.8,130636.0,119.0,0
48,1,77822.0,2,5.3,2.0,1,11,13,0,4.0,1,1,24,25940.666666666668,0,1,1,0,1,11.8,389110.0,10.6,1
66,1,137848.0,2,48.5,3.0,1,9,14,0,1.0,1,1,23,34462.0,1,0,1,0,1,11.0,275696.0,97.0,0
46,1,118288.0,0,6.8,2.0,3,2,1,1,3.0,1,1,3,39429.333333333336,0,1,1,1,1,1.6,473152.0,13.6,0
35,1,97861.0,0,39.5,3.5,1,1,1,1,3.0,0,1,2,21746.88888888889,0,1,1,1,0,1.0,391444.0,79.0,0
61,0,69353.0,1,71.0,2.0,1,2,4,1,3.0,0,1,6,23117.666666666668,1,1,1,1,0,2.8,277412.0,142.0,0
44,0,106434.0,0,46.6,1.0,2,2,1,0,5.0,0,1,3,53217.0,1,1,1,0,0,1.6,638604.0,93.2,0
68,0,102781.0,2,5.0,1.0,1,10,12,1,5.0,0,1,22,51390.5,0,1,1,1,0,10.8,616686.0,10.0,0
63,1,58354.0,1,18.1,3.5,1,2,5,1,1.0,0,1,7,12967.555555555555,0,0,1,1,0,3.2,116708.0,36.2,0
53,1,43068.0,2,64.6,2.0,2,6,13,0,5.0,0,1,19,14356.0,1,1,1,0,0,8.8,258408.0,129.2,0
28,0,30000.0,1,32.7,2.0,0,7,4,1,2.0,1,1,11,10000.0,0,0,1,1,1,5.800000000000001,90000.0,65.4,0
28,0,67947.0,2,27.7,1.0,1,10,19,1,2.0,1,1,29,33973.5,0,0,1,1,1,13.600000000000001,203841.0,55.4,0
56,0,138730.0,1,56.9,1.0,0,7,7,1,3.0,1,1,14,69365.0,1,1,1,1,1,7.0,554920.0,113.8,1
49,0,30000.0,1,25.2,3.5,1,4,8,1,3.0,0,1,12,6666.666666666667,0,1,1,1,0,5.6,120000.0,50.4,0
38,1,31285.0,0,82.5,1.0,2,2,3,1,2.0,1,1,5,15642.5,1,0,1,1,1,2.4000000000000004,93855.0,165.0,0
27,0,93028.0,2,33.0,2.0,2,14,17,1,3.0,1,1,31,31009.333333333332,0,1,1,1,1,15.200000000000001,372112.0,66.0,0
62,0,95311.0,2,5.0,3.5,3,3,9,1,3.0,1,1,12,21180.222222222223,0,1,1,1,1,5.4,381244.0,10.0,0
32,1,123554.0,2,12.7,1.0,2,10,18,0,2.0,1,1,28,61777.0,0,0,1,0,1,13.2,370662.0,25.4,1
37,1,43688.0,0,68.3,2.0,2,2,0,1,3.0,1,1,2,14562.666666666666,1,1,1,1,1,1.2,174752.0,136.6,0
46,0,31423.0,1,52.0,2.0,1,5,6,0,5.0,1,1,11,10474.333333333334,1,1,1,0,1,5.4,188538.0,104.0,1
54,1,47429.0,1,26.6,3.5,3,2,5,1,3.0,1,1,7,10539.777777777777,0,1,1,1,1,3.2,189716.0,53.2,0
40,0,43413.0,0,26.2,1.0,0,0,0,1,2.0,0,1,0,21706.5,0,0,1,1,0,0.0,130239.0,52.4,0
29,0,54795.0,2,18.6,2.0,1,12,10,0,4.0,1,1,22,18265.0,0,1,1,0,1,11.2,273975.0,37.2,0
56,1,68618.0,2,42.7,2.0,2,8,17,0,4.0,1,1,25,22872.666666666668,1,1,1,0,1,11.600000000000001,343090.0,85.4,0
56,1,114088.0,1,81.7,1.0,2,6,3,1,3.0,0,1,9,57044.0,1,1,1,1,0,4.8,456352.0,163.4,0
51,0,32870.0,2,71.3,2.0,1,8,13,0,3.0,1,1,21,10956.666666666666,1,1,1,0,1,10.0,131480.0,142.6,0
58,1,90909.0,1,67.9,3.0,1,2,4,1,4.0,1,1,6,22727.25,1,1,1,1,1,2.8,454545.0,135.8,0
54,1,120446.0,0,21.9,1.0,2,1,3,1,2.0,0,1,4,60223.0,0,0,1,1,0,1.8000000000000003,361338.0,43.8,0
26,1,92385.0,1,66.8,2.0,0,3,2,1,1.0,1,1,5,30795.0,1,0,1,1,1,2.5999999999999996,184770.0,133.6,0
40,1,132388.0,2,20.3,1.0,0,5,18,1,1.0,1,1,23,66194.0,0,0,1,1,1,10.2,264776.0,40.6,0
69,0,105330.0,1,32.9,2.0,0,5,9,1,2.0,0,1,14,35110.0,0,0,1,1,0,6.6,315990.0,65.8,0
26,0,36836.0,0,67.9,2.0,2,1,0,1,4.0,1,1,1,12278.666666666666,1,1,1,1,1,0.6,184180.0,135.8,0
32,1,72214.0,2,52.2,1.0,1,8,18,0,5.0,0,1,26,36107.0,1,1,1,0,0,12.0,433284.0,104.4,1
29,1,147613.0,0,37.3,2.0,1,1,0,1,3.0,1,1,1,49204.333333333336,0,1,1,1,1,0.6,590452.0,74.6,0
33,0,41388.0,2,53.1,1.0,2,11,18,0,2.0,0,1,29,20694.0,1,0,1,0,0,13.8,124164.0,106.2,0
30,1,67855.0,2,45.0,1.0,0,12,6,0,1.0,1,1,18,33927.5,1,0,1,0,1,9.6,135710.0,90.0,0
44,1,108638.0,2,70.5,3.0,2,6,19,0,3.0,1,1,25,27159.5,1,1,1,0,1,11.2,434552.0,141.0,1
61,0,121669.0,2,26.3,1.0,1,2,19,1,5.0,0,1,21,60834.5,0,1,1,1,0,8.8,730014.0,52.6,1
63,1,48135.0,0,5.0,1.0,2,2,1,1,1.0,0,1,3,24067.5,0,0,1,1,0,1.6,96270.0,10.0,0
34,0,111789.0,0,80.4,2.0,2,1,3,1,3.0,0,1,4,37263.0,1,1,1,1,0,1.8000000000000003,447156.0,160.8,0
68,0,107542.0,1,77.9,1.0,0,0,2,1,5.0,0,1,2,53771.0,1,1,1,1,0,0.8,645252.0,155.8,0
44,0,119980.0,2,25.3,1.0,2,11,15,0,4.0,0,1,26,59990.0,0,1,1,0,0,12.6,599900.0,50.6,0
64,1,134837.0,0,32.6,3.0,2,1,2,1,5.0,0,1,3,33709.25,0,1,1,1,0,1.4,809022.0,65.2,1
45,0,98639.0,1,48.1,1.0,1,2,9,0,2.0,1,1,11,49319.5,1,0,1,0,1,4.8,295917.0,96.2,0
38,1,114883.0,2,42.6,1.0,2,13,3,1,3.0,1,1,16,57441.5,1,1,1,1,1,9.0,459532.0,85.2,1
27,0,50023.0,0,47.8,2.0,1,0,1,1,4.0,1,1,1,16674.333333333332,1,1,1,1,1,0.4,250115.0,95.6,0
45,0,139988.0,2,56.0,1.0,1,12,13,0,5.0,1,1,25,69994.0,1,1,1,0,1,12.399999999999999,839928.0,112.0,1
46,1,53576.0,2,12.0,1.0,1,7,15,1,2.0,0,1,22,26788.0,0,0,1,1,0,10.2,160728.0,24.0,0
49,0,55632.0,1,14.4,3.0,2,3,6,1,2.0,1,1,9,13908.0,0,0,1,1,1,4.2,166896.0,28.8,0
62,0,37681.0,2,31.8,1.0,1,13,16,1,2.0,1,1,29,18840.5,0,0,1,1,1,14.2,113043.0,63.6,0
59,0,74340.0,2,48.9,1.0,2,10,12,1,3.0,1,1,22,37170.0,1,1,1,1,1,10.8,297360.0,97.8,0
25,1,78946.0,1,72.7,3.0,2,5,3,0,3.0,1,1,8,19736.5,1,1,1,0,1,4.2,315784.0,145.4,0
44,0,77697.0,2,30.1,3.0,1,13,8,1,2.0,0,1,21,19424.25,0,0,1,1,0,11.0,233091.0,60.2,0
49,1,53457.0,1,53.9,1.0,2,5,7,0,5.0,1,1,12,26728.5,1,1,1,0,1,5.800000000000001,320742.0,107.8,0
49,1,86321.0,1,39.9,2.0,0,4,5,1,5.0,1,1,9,28773.666666666668,0,1,1,1,1,4.4,517926.0,79.8,1
32,1,63354.0,2,9.6,1.0,1,11,6,0,1.0,1,1,17,31677.0,0,0,1,0,1,9.0,126708.0,19.2,0
63,0,30741.0,2,31.8,2.0,1,10,18,1,1.0,1,1,28,10247.0,0,0,1,1,1,13.2,61482.0,63.6,0
62,0,92341.0,2,32.7,1.0,1,6,17,0,1.0,1,1,23,46170.5,0,0,1,0,1,10.4,184682.0,65.4,0
50,1,60934.0,2,9.9,3.0,0,12,6,0,1.0,1,1,18,15233.5,0,0,1,0,1,9.6,121868.0,19.8,0
42,1,107833.0,2,52.4,1.0,1,12,16,1,5.0,1,1,28,53916.5,1,1,1,1,1,13.6,646998.0,104.8,1
65,0,30000.0,1,5.0,2.0,1,7,1,1,2.0,0,1,8,10000.0,0,0,1,1,0,4.6000000000000005,90000.0,10.0,0
39,0,114164.0,0,14.9,1.0,2,2,0,1,5.0,0,1,2,57082.0,0,1,1,1,0,1.2,684984.0,29.8,1
54,0,136480.0,2,60.3,2.0,2,13,7,0,2.0,0,1,20,45493.333333333336,1,0,1,0,0,10.6,409440.0,120.6,0
35,0,104888.0,2,30.6,3.0,1,11,11,1,4.0,1,1,22,26222.0,0,1,1,1,1,11.0,524440.0,61.2,0
48,0,73447.0,1,18.8,1.0,2,7,8,1,1.0,1,1,15,36723.5,0,0,1,1,1,7.4,146894.0,37.6,0
47,0,104094.0,1,49.5,2.0,2,5,9,1,5.0,1,1,14,34698.0,1,1,1,1,1,6.6,624564.0,99.0,0
41,1,68262.0,2,45.4,2.0,1,10,6,0,2.0,1,1,16,22754.0,1,0,1,0,1,8.4,204786.0,90.8,0
55,1,148753.0,0,37.6,1.0,0,1,1,1,5.0,1,1,2,74376.5,0,1,1,1,1,1.0,892518.0,75.2,1
61,0,62171.0,2,32.4,2.0,2,3,4,1,5.0,1,1,7,20723.666666666668,0,1,1,1,1,3.4,373026.0,64.8,0
58,0,132261.0,2,48.3,3.0,2,14,7,0,4.0,0,1,21,33065.25,1,1,1,0,0,11.200000000000001,661305.0,96.6,0
61,0,42819.0,0,29.4,3.0,1,2,0,1,1.0,1,1,2,10704.75,0,0,1,1,1,1.2,85638.0,58.8,0
34,0,100381.0,0,5.0,1.0,2,1,0,1,3.0,0,1,1,50190.5,0,1,1,1,0,0.6,401524.0,10.0,0
40,1,80414.0,2,39.2,2.0,2,11,10,1,3.0,1,1,21,26804.666666666668,0,1,1,1,1,10.6,321656.0,78.4,0
61,1,124928.0,2,7.4,1.0,1,6,3,1,3.0,0,1,9,62464.0,0,1,1,1,0,4.8,499712.0,14.8,0
26,0,107319.0,1,55.0,1.0,2,0,5,1,5.0,1,1,5,53659.5,1,1,1,1,1,2.0,643914.0,110.0,1
62,1,89060.0,2,27.1,1.0,2,6,8,1,2.0,0,1,14,44530.0,0,0,1,1,0,6.8,267180.0,54.2,0
66,1,110835.0,1,46.4,2.0,1,4,6,1,1.0,1,1,10,36945.0,1,0,1,1,1,4.800000000000001,221670.0,92.8,0
61,0,115686.0,0,29.4,1.0,0,2,0,1,5.0,0,1,2,57843.0,0,1,1,1,0,1.2,694116.0,58.8,0
42,1,53552.0,2,58.5,1.0,2,4,9,1,2.0,0,1,13,26776.0,1,0,1,1,0,6.0,160656.0,117.0,0
53,1,92556.0,0,21.8,3.5,2,2,1,1,3.0,1,1,3,20568.0,0,1,1,1,1,1.6,370224.0,43.6,0
45,1,91306.0,1,82.8,1.0,2,1,5,1,4.0,1,1,6,45653.0,1,1,1,1,1,2.6,456530.0,165.6,1
47,1,121144.0,2,56.7,2.0,2,2,13,0,5.0,0,1,15,40381.333333333336,1,1,1,0,0,6.4,726864.0,113.4,0
64,1,71224.0,1,26.5,2.0,2,0,6,1,3.0,1,1,6,23741.333333333332,0,1,1,1,1,2.4000000000000004,284896.0,53.0,0
61,0,131976.0,2,67.1,2.0,1,13,3,0,2.0,0,1,16,43992.0,1,0,1,0,0,9.0,395928.0,134.2,0
38,0,134308.0,2,20.6,3.0,0,13,10,0,2.0,0,1,23,33577.0,0,0,1,0,0,11.8,402924.0,41.2,0
50,1,73055.0,2,20.8,2.0,2,5,3,0,5.0,1,1,8,24351.666666666668,0,1,1,0,1,4.2,438330.0,41.6,0
32,1,110918.0,2,10.1,3.5,1,6,14,0,5.0,1,1,20,24648.444444444445,0,1,1,0,1,9.2,665508.0,20.2,1
58,0,51710.0,0,79.3,3.5,1,2,1,1,4.0,0,1,3,11491.111111111111,1,1,1,1,0,1.6,258550.0,158.6,0
32,2,92123.0,2,45.0,1.0,1,6,10,0,3.0,0,1,16,46061.5,1,1,1,0,0,7.6,368492.0,90.0,0
29,0,78740.0,0,87.5,3.0,3,0,2,1,4.0,1,1,2,19685.0,1,1,1,1,1,0.8,393700.0,175.0,0
62,0,84605.0,2,5.0,1.0,2,13,4,0,2.0,1,1,17,42302.5,0,0,1,0,1,9.4,253815.0,10.0,0
41,0,118368.0,2,22.1,3.0,1,2,19,0,3.0,0,1,21,29592.0,0,1,1,0,0,8.8,473472.0,44.2,0
35,1,77390.0,1,5.0,1.0,1,6,3,0,4.0,1,1,9,38695.0,0,1,1,0,1,4.8,386950.0,10.0,1
49,0,126334.0,0,7.7,3.0,2,0,3,1,3.0,0,1,3,31583.5,0,1,1,1,0,1.2000000000000002,505336.0,15.4,0
41,1,30000.0,1,5.0,1.0,1,4,8,1,1.0,1,1,12,15000.0,0,0,1,1,1,5.6,60000.0,10.0,0
49,0,77005.0,2,5.0,1.0,2,2,10,1,5.0,1,1,12,38502.5,0,1,1,1,1,5.2,462030.0,10.0,1
48,0,154119.0,2,11.9,2.0,0,14,7,1,2.0,1,1,21,51373.0,0,0,1,1,1,11.200000000000001,462357.0,23.8,0
40,0,76454.0,2,46.3,1.0,0,5,8,1,2.0,0,1,13,38227.0,1,0,1,1,0,6.2,229362.0,92.6,0
38,1,127193.0,1,56.6,2.0,2,0,3,1,4.0,1,1,3,42397.666666666664,1,1,1,1,1,1.2000000000000002,635965.0,113.2,0
31,0,147894.0,0,78.5,2.0,3,2,1,1,1.0,0,1,3,49298.0,1,0,1,1,0,1.6,295788.0,157.0,0
55,0,100276.0,1,5.0,3.5,0,6,3,1,1.0,1,1,9,22283.555555555555,0,0,1,1,1,4.8,200552.0,10.0,0
29,0,69859.0,1,16.7,1.0,2,7,7,0,2.0,1,1,14,34929.5,0,0,1,0,1,7.0,209577.0,33.4,0
56,0,98795.0,0,5.0,2.0,2,0,1,1,4.0,0,1,1,32931.666666666664,0,1,1,1,0,0.4,493975.0,10.0,0
37,1,74690.0,2,60.6,1.0,1,4,11,1,5.0,1,1,15,37345.0,1,1,1,1,1,6.800000000000001,448140.0,121.2,1
56,1,64696.0,1,40.2,2.0,1,5,1,1,3.0,1,1,6,21565.333333333332,1,1,1,1,1,3.4,258784.0,80.4,0
29,1,91613.0,2,29.5,2.0,1,6,15,1,2.0,1,1,21,30537.666666666668,0,0,1,1,1,9.6,274839.0,59.0,0
29,0,63820.0,1,20.7,2.0,3,2,7,0,4.0,1,1,9,21273.333333333332,0,1,1,0,1,4.0,319100.0,41.4,0
66,0,101197.0,1,12.0,2.0,2,7,8,1,2.0,1,1,15,33732.333333333336,0,0,1,1,1,7.4,303591.0,24.0,0
58,0,30000.0,2,51.2,2.0,1,7,15,0,1.0,1,1,22,10000.0,1,0,1,0,1,10.2,60000.0,102.4,0
